,statefips,statename,stateabbrev,state_pop2019,year,month,day,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
141,1,Alabama,AL,4903185,2020,7,14,57255,1164,529089,1168.0,23.7,10791,.18,33.4,.382,197,1639,19,9675,-0.08,0.0186,.45,.0343,-0.254,0.0714,-0.0849
142,1,Alabama,AL,4903185,2020,7,15,59067,1211,541049,1205.0,24.7,11035,.152,35.3,.446,212,1729,22,10394,-0.08,0.0186,.453,.0343,-0.254,0.0714,-0.0849
143,1,Alabama,AL,4903185,2020,7,16,61088,1230,551109,1246.0,25.1,11240,.201,34.7,.472,235,1702,23,11515,-0.0829,0.02,.446,.0329,-0.254,0.0714,-0.0849
144,1,Alabama,AL,4903185,2020,7,17,63091,1265,563115,1287.0,25.8,11485,.167,36.7,.469,207,1798,23,10128,-0.0843,0.0186,.444,.0357,-0.254,0.0714,-0.0849
145,1,Alabama,AL,4903185,2020,7,18,65234,1286,574495,1330.0,26.2,11717,.188,38.7,.501,211,1898,25,10354,-0.0871,0.0171,.434,.0343,-0.257,0.0714,-0.0849
146,1,Alabama,AL,4903185,2020,7,19,67011,1287,585533,1367.0,26.2,11942,.161,39.1,.484,216,1918,24,10575,-0.0814,0.0243,.461,.0371,-0.257,0.07,-0.08199999999999999
147,1,Alabama,AL,4903185,2020,7,20,68891,1291,593788,1405.0,26.3,12110,.228,38.9,.487,216,1907,24,10598,-0.0857,0.0214,.453,.0357,-0.259,0.07,-0.08199999999999999
148,1,Alabama,AL,4903185,2020,7,21,70358,1303,600381,1435.0,26.6,12245,.223,38.2,.405,208,1872,20,10185,-0.0929,0.0157,.426,.03,-0.26,0.0714,-0.0834
149,1,Alabama,AL,4903185,2020,7,22,71813,1364,609488,1465.0,27.8,12430,.16,37.1,.446,199,1821,22,9777,-0.0943,0.0157,.427,.0286,-0.259,0.0714,-0.0834
150,1,Alabama,AL,4903185,2020,7,23,74212,1397,619527,1514.0,28.5,12635,.239,38.2,.487,199,1875,24,9774,-0.0943,0.0114,.417,.0286,-0.259,0.0714,-0.0834
151,1,Alabama,AL,4903185,2020,7,24,76005,1438,628984,1550.0,29.3,12828,.19,37.6,.504,192,1845,25,9410,-0.0943,0.00857,.407,.0271,-0.257,0.0729,-0.0848
152,1,Alabama,AL,4903185,2020,7,25,78130,1456,641611,1593.0,29.7,13086,.168,37.6,.495,196,1842,24,9588,-0.0957,0.0042899999999999995,.394,.0214,-0.257,0.0729,-0.0848
153,1,Alabama,AL,4903185,2020,7,26,79294,1473,649686,1617.0,30.0,13250,.144,35.8,.542,187,1755,27,9165,-0.0971,0.00143,.399,.0186,-0.257,0.0729,-0.0848
154,1,Alabama,AL,4903185,2020,7,27,81115,1491,657959,1654.0,30.4,13419,.22,35.6,.583,187,1746,29,9167,-0.0957,0.00143,.394,.0157,-0.257,0.0729,-0.0848
155,1,Alabama,AL,4903185,2020,7,28,82366,1491,665399,1680.0,30.4,13571,.168,35,.548,189,1715,27,9288,-0.0957,0.0,.389,.0157,-0.256,0.0729,-0.0848
156,1,Alabama,AL,4903185,2020,7,29,83782,1538,668275,1709.0,31.4,13629,.492,34.9,.507,171,1710,25,8398,-0.0971,-0.00571,.376,.0114,-0.257,0.0743,-0.0864
157,1,Alabama,AL,4903185,2020,7,30,85762,1565,680108,1749.0,31.9,13871,.167,33.7,.489,177,1650,24,8654,-0.0971,-0.0071400000000000005,.376,.00714,-0.257,0.0743,-0.0864
158,1,Alabama,AL,4903185,2020,7,31,87723,1580,689467,1789.0,32.2,14062,.21,34.1,.414,176,1674,20,8640,-0.0914,-0.00286,.377,.00714,-0.259,0.0729,-0.085
159,1,Alabama,AL,4903185,2020,8,1,89349,1603,697371,1822.0,32.7,14223,.206,32.7,.428,162,1603,21,7966,-0.0843,0.0071400000000000005,.39,.0114,-0.257,0.0714,-0.0825
160,1,Alabama,AL,4903185,2020,8,2,91444,1627,706070,1865.0,33.2,14400,.241,35.4,.449,164,1736,22,8055,-0.08,0.0129,.401,.0157,-0.257,0.07,-0.0796
161,1,Alabama,AL,4903185,2020,8,3,92661,1633,714051,1890.0,33.3,14563,.152,33.6,.414,163,1649,20,8013,-0.07,0.0229,.419,.0214,-0.256,0.0686,-0.0779
162,1,Alabama,AL,4903185,2020,8,4,93702,1666,722301,1911.0,34.0,14731,.126,33,.51,166,1619,25,8129,-0.0629,0.0314,.439,.0243,-0.254,0.0657,-0.0751
163,1,Alabama,AL,4903185,2020,8,5,94654,1695,727460,1930.0,34.6,14836,.185,31.7,.457,172,1553,22,8455,-0.0586,0.0386,.463,.0286,-0.253,0.0629,-0.0719
164,1,Alabama,AL,4903185,2020,8,6,96592,1714,739784,1970.0,35.0,15088,.157,31.6,.434,174,1547,21,8525,-0.0586,0.0414,.476,.0286,-0.253,0.0614,-0.0705
165,1,Alabama,AL,4903185,2020,8,7,98301,1735,749416,2005.0,35.4,15284,.177,30.8,.452,175,1511,22,8564,-0.0629,0.0386,.486,.0257,-0.251,0.06,-0.0691
166,1,Alabama,AL,4903185,2020,8,8,100173,1755,749502,2043.0,35.8,15286,21.8,31.5,.443,152,1546,22,7447,-0.0671,0.0314,.493,.0214,-0.253,0.06,-0.0691
167,1,Alabama,AL,4903185,2020,8,9,101334,1768,762451,2067.0,36.1,15550,.0897,28.8,.411,164,1413,20,8054,-0.0686,0.0286,.479,.0171,-0.251,0.06,-0.0691
168,1,Alabama,AL,4903185,2020,8,10,103020,1797,780567,2101.0,36.6,15920,.0931,30.2,.478,194,1480,23,9502,-0.0771,0.0186,.459,.0114,-0.251,0.06,-0.0691
169,1,Alabama,AL,4903185,2020,8,11,103851,1847,783689,2118.0,37.7,15983,.266,29.6,.527,179,1450,26,8770,-0.0829,0.0114,.439,.00714,-0.251,0.0614,-0.0705
170,1,Alabama,AL,4903185,2020,8,12,104786,1882,795771,2137.0,38.4,16230,.0774,29.5,.545,199,1447,27,9759,-0.0871,0.00571,.417,.00429,-0.251,0.0614,-0.0705
171,1,Alabama,AL,4903185,2020,8,13,105557,1890,802562,2153.0,38.5,16368,.114,26.1,.513,183,1281,25,8968,-0.09,0.00143,.394,.00286,-0.25,0.0614,-0.0705
172,1,Alabama,AL,4903185,2020,8,14,106309,1893,824984,2168.0,38.6,16825,.0335,23.3,.46,220,1144,23,10795,-0.0929,-0.00286,.364,-.00143,-0.25,0.0614,-0.0705
173,1,Alabama,AL,4903185,2020,8,15,107580,1896,837017,2194.0,38.7,17071,.106,21.6,.411,255,1058,20,12502,-0.0929,-0.0042899999999999995,.34,-.01,-0.25,0.0629,-0.073
174,1,Alabama,AL,4903185,2020,8,16,108433,1898,846424,2211.0,38.7,17263,.0907,20.7,.379,245,1014,19,11996,-0.0929,-0.00571,.343,-.00857,-0.25,0.0629,-0.073
175,1,Alabama,AL,4903185,2020,8,17,109004,1925,852923,2223.0,39.3,17395,.0879,17.4,.373,211,855,18,10337,-0.0957,-0.0071400000000000005,.343,-.00857,-0.249,0.0614,-0.0713
176,1,Alabama,AL,4903185,2020,8,18,110361,1936,868259,2251.0,39.5,17708,.0885,19,.259,246,930,13,12081,-0.0971,-0.00857,.349,-.00714,-0.24600000000000002,0.06,-0.0699
177,1,Alabama,AL,4903185,2020,8,19,111478,1944,885346,2274.0,39.6,18057,.0654,19.5,.181,261,956,9,12796,-0.1,-0.0114,.339,-.01,-0.243,0.0586,-0.0683
178,1,Alabama,AL,4903185,2020,8,20,112449,1974,896779,2293.0,40.3,18290,.0849,20.1,.245,275,985,12,13460,-0.10300000000000001,-0.0157,.33,-.0129,-0.24100000000000002,0.0571,-0.0669
179,1,Alabama,AL,4903185,2020,8,21,113632,1996,897100,2318.0,40.7,18296,3.69,21.3,.3,210,1046,15,10302,-0.10300000000000001,-0.0157,.333,-.0143,-0.239,0.0557,-0.0655
180,1,Alabama,AL,4903185,2020,8,22,114532,2011,916282,2336.0,41.0,18687,.0469,20.3,.335,231,993,16,11324,-0.10400000000000001,-0.0186,.336,-.02,-0.237,0.0557,-0.0655
181,1,Alabama,AL,4903185,2020,8,23,115060,2013,921669,2347.0,41.1,18797,.098,19.3,.335,219,947,16,10749,-0.11,-0.0214,.311,-.0286,-0.23600000000000002,0.0571,-0.0684
182,1,Alabama,AL,4903185,2020,8,24,116710,2024,923319,2380.0,41.3,18831,1,22.5,.288,205,1101,14,10057,-0.11599999999999999,-0.0271,.293,-.0343,-0.233,0.0586,-0.0701
183,1,Alabama,AL,4903185,2020,8,25,117242,2037,927277,2391.0,41.5,18912,.134,20,.294,172,983,14,8431,-0.121,-0.0343,.266,-.0443,-0.233,0.06,-0.0715
184,1,Alabama,AL,4903185,2020,8,26,119254,2045,943685,2432.0,41.7,19246,.123,22.7,.294,170,1111,14,8334,-0.124,-0.0371,.251,-.05,-0.231,0.0614,-0.0731
185,1,Alabama,AL,4903185,2020,8,27,121023,2076,956809,2468.0,42.3,19514,.135,25,.297,175,1225,15,8576,-0.126,-0.04,.247,-.0557,-0.22899999999999998,0.0614,-0.0731
186,1,Alabama,AL,4903185,2020,8,28,122185,2107,964863,2492.0,43.0,19678,.144,24.9,.323,197,1222,16,9680,-0.13,-0.0457,.223,-.0614,-0.22699999999999998,0.0643,-0.0759
187,1,Alabama,AL,4903185,2020,8,29,123889,2152,975818,2527.0,43.9,19902,.156,27.3,.411,173,1337,20,8505,-0.131,-0.05,.2,-.0714,-0.22899999999999998,0.0643,-0.0759
188,1,Alabama,AL,4903185,2020,8,30,125235,2162,981062,2554.0,44.1,20009,.257,29.6,.434,173,1454,21,8485,-0.134,-0.0571,.173,-.0786,-0.23,0.0643,-0.0759
189,1,Alabama,AL,4903185,2020,8,31,126058,2182,985287,2571.0,44.5,20095,.195,27.2,.46,181,1335,23,8853,-0.131,-0.0571,.17,-.0786,-0.23,0.0629,-0.0742
190,1,Alabama,AL,4903185,2020,9,1,127616,2200,958920,2603.0,44.9,19557,-.0591,30.2,.475,92.2,1482,23,4520,-0.12300000000000001,-0.0443,.186,-.0686,-0.22899999999999998,0.06,-0.0714
191,1,Alabama,AL,4903185,2020,9,2,128239,2217,964233,2615.0,45.2,19665,.117,26.2,.501,59.9,1284,25,2935,-0.12,-0.0414,.204,-.0614,-0.22899999999999998,0.0586,-0.0698
192,1,Alabama,AL,4903185,2020,9,3,129285,2233,965974,2637.0,45.5,19701,.601,24.1,.457,26.7,1180,22,1309,-0.107,-0.0271,.227,-.0443,-0.22899999999999998,0.0557,-0.0669
193,1,Alabama,AL,4903185,2020,9,4,130393,2266,970413,2659.0,46.2,19791,.25,23.9,.463,16.2,1173,23,793,-0.0929,-0.0129,.271,-.02,-0.231,0.05,-0.0614
194,1,Alabama,AL,4903185,2020,9,5,131803,2275,977973,2688.0,46.4,19946,.187,23.1,.358,6.28,1131,18,308,-0.0857,0.0,.323,5.32e-10,-0.24,0.0471,-0.0564
195,1,Alabama,AL,4903185,2020,9,6,132314,2276,984308,2699.0,46.4,20075,.0807,20.6,.332,9.46,1011,16,464,-0.0729,0.0157,.419,.00286,-0.24600000000000002,0.0429,-0.0476
196,1,Alabama,AL,4903185,2020,9,7,132973,2276,987995,2712.0,46.4,20150,.179,20.1,.274,7.89,988,13,387,-0.08,0.0186,.499,.00429,-0.306,0.0557,-0.0629
197,1,Alabama,AL,4903185,2020,9,8,133606,2277,992395,2725.0,46.4,20240,.144,17.5,.224,97.5,856,11,4782,-0.0771,0.01,.431,.00429,-0.247,0.0414,-0.0462
198,1,Alabama,AL,4903185,2020,9,9,134417,2285,998399,2741.0,46.6,20362,.135,18,.198,99.5,883,10,4881,-0.0757,0.01,.437,.00571,-0.247,0.0386,-0.043
199,1,Alabama,AL,4903185,2020,9,10,135565,2301,1005738,2765.0,46.9,20512,.156,18.3,.198,116,897,10,5681,-0.0857,0.0,.44,-.00571,-0.249,0.0371,-0.0416
200,1,Alabama,AL,4903185,2020,9,11,136703,2333,1010922,2788.0,47.6,20618,.22,18.4,.195,118,901,10,5787,-0.0943,-0.01,.437,-.0257,-0.244,0.0357,-0.0402
201,1,Alabama,AL,4903185,2020,9,12,137646,2350,1016369,2807.0,47.9,20729,.173,17,.219,112,835,11,5485,-0.0986,-0.02,.417,-.04,-0.237,0.0343,-0.0377
202,1,Alabama,AL,4903185,2020,9,13,138755,2351,1023187,2830.0,47.9,20868,.163,18.8,.219,113,920,11,5554,-0.106,-0.0286,.356,-.0386,-0.233,0.0357,-0.0406
203,1,Alabama,AL,4903185,2020,9,14,139459,2355,1027551,2844.0,48.0,20957,.161,18.9,.23,115,927,11,5651,-0.10300000000000001,-0.0143,.379,-.0371,-0.23,0.0329,-0.0372
204,1,Alabama,AL,4903185,2020,9,15,140160,2387,1032970,2859.0,48.7,21067,.129,19.1,.32,118,936,16,5796,-0.114,-0.0214,.353,-.0571,-0.23399999999999999,0.0371,-0.0414
205,1,Alabama,AL,4903185,2020,9,16,141087,2392,1040771,2877.0,48.8,21226,.119,19.4,.312,123,953,15,6053,-0.14400000000000002,-0.0486,.301,-.09,-0.25,0.0443,-0.0494
206,1,Alabama,AL,4903185,2020,9,17,141757,2401,1044913,2891.0,49.0,21311,.162,18,.291,114,885,14,5596,-0.149,-0.05,.286,-.0929,-0.256,0.0457,-0.0509
207,1,Alabama,AL,4903185,2020,9,18,142863,2428,1053055,2914.0,49.5,21477,.136,17.9,.277,123,880,14,6019,-0.15,-0.05,.273,-.0929,-0.257,0.0457,-0.0509
208,1,Alabama,AL,4903185,2020,9,19,144164,2437,1062612,2940.0,49.7,21672,.136,19,.253,135,931,12,6606,-0.15,-0.0514,.259,-.0929,-0.256,0.0457,-0.0509
209,1,Alabama,AL,4903185,2020,9,20,144962,2437,1068328,2956.0,49.7,21788,.14,18.1,.251,132,887,12,6449,-0.147,-0.0514,.269,-.0929,-0.253,0.0457,-0.0509
210,1,Alabama,AL,4903185,2020,9,21,145780,2439,1073892,2973.0,49.7,21902,.147,18.4,.245,135,903,12,6620,-0.147,-0.0629,.264,-.0914,-0.254,0.0471,-0.0526
211,1,Alabama,AL,4903185,2020,9,22,146584,2457,1080149,2990.0,50.1,22030,.128,18.7,.204,137,918,10,6740,-0.136,-0.0629,.279,-.0786,-0.24600000000000002,0.0429,-0.0484
212,1,Alabama,AL,4903185,2020,9,23,147153,2488,1085604,3001.0,50.7,22141,.104,17.7,.28,131,867,14,6405,-0.109,-0.04,.299,-.0529,-0.226,0.0386,-0.0436
213,1,Alabama,AL,4903185,2020,9,24,148206,2506,1092953,3023.0,51.1,22291,.143,18.8,.306,140,921,15,6863,-0.113,-0.05,.247,-.06,-0.217,0.0429,-0.0479
214,1,Alabama,AL,4903185,2020,9,25,150658,2491,1114022,3073.0,50.8,22720,.116,22.7,.184,178,1114,9,8710,-0.113,-0.0529,.219,-.0629,-0.21100000000000002,0.0457,-0.0506
215,1,Alabama,AL,4903185,2020,9,26,151591,2501,1121639,3092.0,51.0,22876,.122,21.6,.186,172,1061,9,8432,-0.11900000000000001,-0.0557,.197,-.0686,-0.21,0.0486,-0.0557
216,1,Alabama,AL,4903185,2020,9,27,152321,2502,1128006,3107.0,51.0,23006,.115,21.4,.189,174,1051,9,8525,-0.121,-0.0614,.177,-.07,-0.209,0.05,-0.0586
217,1,Alabama,AL,4903185,2020,9,28,152983,2501,1133274,3120.0,51.0,23113,.126,21,.181,173,1029,9,8483,-0.129,-0.0686,.143,-.0786,-0.204,0.0514,-0.0603
218,1,Alabama,AL,4903185,2020,9,29,153554,2517,1136717,3132.0,51.3,23183,.166,20.3,.175,165,996,9,8081,-0.13,-0.07,.126,-.0814,-0.201,0.0529,-0.0616
219,1,Alabama,AL,4903185,2020,9,30,154701,2540,1149176,3155.0,51.8,23437,.0921,22,.152,185,1078,7,9082,-0.126,-0.0671,.133,-.08,-0.201,0.05,-0.0584
220,1,Alabama,AL,4903185,2020,10,1,155744,2548,1156314,3176.0,52.0,23583,.146,22,.122,185,1077,6,9052,-0.11,-0.0514,.179,-.0714,-0.19699999999999998,0.0429,-0.0513
221,1,Alabama,AL,4903185,2020,10,2,156698,2550,1163310,3196.0,52.0,23726,.136,17.6,.172,144,863,8,7041,-0.10099999999999999,-0.0414,.197,-.0643,-0.19699999999999998,0.0386,-0.0471
222,1,Alabama,AL,4903185,2020,10,3,158380,2558,1174699,3230.0,52.2,23958,.148,19.8,.166,155,970,8,7580,-0.0929,-0.0343,.209,-.0543,-0.19899999999999998,0.0357,-0.0421
223,1,Alabama,AL,4903185,2020,10,4,159169,2558,1181242,3246.0,52.2,24091,.121,20,.163,155,978,8,7605,-0.0871,-0.0286,.211,-.05,-0.201,0.0329,-0.0363
224,1,Alabama,AL,4903185,2020,10,5,159713,2559,1186304,3257.0,52.2,24195,.107,19.6,.169,155,961,8,7576,-0.0771,-0.0186,.236,-.0429,-0.203,0.03,-0.0329
225,1,Alabama,AL,4903185,2020,10,6,160477,2580,1191770,3273.0,52.6,24306,.14,20.2,.184,160,989,9,7865,-0.0729,-0.0114,.249,-.0371,-0.204,0.0271,-0.0301
226,1,Alabama,AL,4903185,2020,10,7,161418,2601,1199944,3292.0,53.0,24473,.115,19.6,.178,148,960,9,7253,-0.0757,-0.0114,.254,-.0343,-0.204,0.0271,-0.0301
227,1,Alabama,AL,4903185,2020,10,8,161975,2637,1204021,3303.0,53.8,24556,.137,18.2,.259,139,890,13,6815,-0.0843,-0.0171,.257,-.03,-0.20600000000000002,0.03,-0.033
228,1,Alabama,AL,4903185,2020,10,9,163465,2653,1216017,3334.0,54.1,24801,.124,19.7,.3,154,967,15,7530,-0.0957,-0.0257,.23,-.04,-0.209,0.0371,-0.0399
229,1,Alabama,AL,4903185,2020,10,10,164526,2664,1223945,3355.0,54.3,24962,.134,17.9,.309,143,878,15,7035,-0.114,-0.0414,.149,-.0657,-0.21100000000000002,0.0457,-0.0549
230,1,Alabama,AL,4903185,2020,10,11,165342,2664,1229759,3372.0,54.3,25081,.14,18,.309,141,882,15,6931,-0.124,-0.0471,.107,-.0743,-0.21,0.05,-0.0637
231,1,Alabama,AL,4903185,2020,10,12,166076,2665,1234463,3387.0,54.4,25177,.156,18.5,.309,140,909,15,6880,-0.13,-0.0514,.113,-.0757,-0.22,0.0543,-0.0687
232,1,Alabama,AL,4903185,2020,10,13,167193,2665,1241317,3410.0,54.4,25317,.163,19.6,.248,144,959,12,7078,-0.129,-0.05,.114,-.0757,-0.21,0.0514,-0.065
233,1,Alabama,AL,4903185,2020,10,14,167977,2706,1246453,3426.0,55.2,25421,.153,19.1,.306,136,937,15,6644,-0.13,-0.0486,.113,-.0771,-0.209,0.0529,-0.0666
234,1,Alabama,AL,4903185,2020,10,15,169162,2756,1254577,3450.0,56.2,25587,.146,20.9,.347,147,1027,17,7222,-0.129,-0.0457,.11,-.08,-0.207,0.0529,-0.0666
235,1,Alabama,AL,4903185,2020,10,16,170374,2786,1261832,3475.0,56.8,25735,.167,20.1,.388,133,987,19,6545,-0.12300000000000001,-0.0429,.136,-.0714,-0.203,0.0486,-0.0625
236,1,Alabama,AL,4903185,2020,10,17,171662,2788,1269761,3501.0,56.9,25897,.162,20.8,.361,133,1019,18,6545,-0.109,-0.03,.224,-.0471,-0.19899999999999998,0.0414,-0.05
237,1,Alabama,AL,4903185,2020,10,18,172626,2788,1274995,3521.0,56.9,26003,.184,21.2,.361,132,1041,18,6462,-0.10300000000000001,-0.0257,.269,-.0357,-0.19699999999999998,0.0386,-0.0442
238,1,Alabama,AL,4903185,2020,10,19,173485,2789,1281313,3538.0,56.9,26132,.136,21.6,.361,137,1058,18,6693,-0.11,-0.0286,.264,-.0386,-0.19399999999999998,0.04,-0.0459
239,1,Alabama,AL,4903185,2020,10,20,174528,2805,1287087,3559.0,57.2,26250,.181,21.4,.408,133,1048,20,6539,-0.111,-0.0286,.256,-.0414,-0.191,0.04,-0.0459
240,1,Alabama,AL,4903185,2020,10,21,175674,2828,1295035,3583.0,57.7,26412,.144,22.4,.355,142,1100,17,6940,-0.113,-0.03,.254,-.0429,-0.19,0.04,-0.0459
241,1,Alabama,AL,4903185,2020,10,22,177064,2843,1302817,3611.0,58.0,26571,.179,23,.253,141,1129,12,6891,-0.114,-0.0314,.257,-.0443,-0.18899999999999997,0.04,-0.0459
242,1,Alabama,AL,4903185,2020,10,23,180916,2859,1314774,3690.0,58.3,26815,.322,30.7,.213,154,1506,10,7563,-0.11599999999999999,-0.0329,.256,-.0486,-0.18899999999999997,0.04,-0.0459
243,1,Alabama,AL,4903185,2020,10,24,183276,2866,1322198,3738.0,58.5,26966,.318,33.8,.227,153,1659,11,7491,-0.126,-0.0429,.193,-.0643,-0.19399999999999998,0.0443,-0.0534
244,1,Alabama,AL,4903185,2020,10,25,184355,2866,1329140,3760.0,58.5,27108,.155,34.2,.227,158,1676,11,7735,-0.129,-0.0443,.181,-.07,-0.196,0.0443,-0.0534
245,1,Alabama,AL,4903185,2020,10,26,185322,2866,1334315,3780.0,58.5,27213,.187,34.5,.224,154,1691,11,7572,-0.129,-0.0443,.179,-.07,-0.19399999999999998,0.0443,-0.0534
246,1,Alabama,AL,4903185,2020,10,27,186437,2892,1339885,3802.0,59.0,27327,.2,34.7,.253,154,1701,12,7543,-0.129,-0.0429,.169,-.0686,-0.193,0.0443,-0.0534
247,1,Alabama,AL,4903185,2020,10,28,187706,2911,1347632,3828.0,59.4,27485,.164,35.1,.242,153,1719,12,7514,-0.134,-0.0429,.117,-.08,-0.196,0.0471,-0.0566
248,1,Alabama,AL,4903185,2020,10,29,189149,2914,1355047,3858.0,59.4,27636,.195,35.2,.207,152,1726,10,7461,-0.134,-0.0486,.0929,-.09,-0.21,0.0471,-0.0566
249,1,Alabama,AL,4903185,2020,10,30,190496,2932,1363465,3885.0,59.8,27808,.16,27.9,.213,142,1369,10,6956,-0.127,-0.0414,.0814,-.0871,-0.214,0.0443,-0.0538
250,1,Alabama,AL,4903185,2020,10,31,192285,2967,1374243,3922.0,60.5,28028,.166,26.2,.294,152,1287,14,7435,-0.114,-0.0214,.144,-.0814,-0.209,0.0371,-0.0413
251,1,Alabama,AL,4903185,2020,11,1,193985,2973,1381326,3956.0,60.6,28172,.24,28.1,.312,152,1376,15,7455,-0.109,-0.0171,.134,-.0886,-0.207,0.0357,-0.0384
252,1,Alabama,AL,4903185,2020,11,2,194892,2973,1385328,3975.0,60.6,28254,.227,27.9,.312,149,1367,15,7288,-0.10400000000000001,-0.0157,.117,-.09,-0.209,0.0357,-0.0384
253,1,Alabama,AL,4903185,2020,11,3,195929,2987,1392351,3996.0,60.9,28397,.148,27.7,.277,153,1356,14,7495,-0.0814,-0.00286,.156,-.09,-0.21100000000000002,0.0329,-0.0356
254,1,Alabama,AL,4903185,2020,11,4,197777,3006,1401274,4034.0,61.3,28579,.207,29.3,.277,156,1439,14,7663,-0.0771,-0.0071400000000000005,.189,-.0829,-0.207,0.0314,-0.034
255,1,Alabama,AL,4903185,2020,11,5,199158,3026,1408999,4062.0,61.7,28736,.179,29.2,.326,157,1430,16,7707,-0.0786,-0.0042899999999999995,.191,-.0786,-0.191,0.0329,-0.0354
256,1,Alabama,AL,4903185,2020,11,6,200714,3049,1417716,4094.0,62.2,28914,.179,29.8,.341,158,1460,17,7750,-0.0871,-0.0143,.19,-.0871,-0.184,0.0371,-0.0396
257,1,Alabama,AL,4903185,2020,11,7,202482,3082,1427077,4130.0,62.9,29105,.189,29.7,.335,154,1457,16,7548,-0.09,-0.03,.16,-.09,-0.18100000000000002,0.0414,-0.0471
258,1,Alabama,AL,4903185,2020,11,8,203687,3084,1433504,4154.0,62.9,29236,.187,28.3,.323,152,1386,16,7454,-0.0929,-0.0357,.163,-.0929,-0.18,0.0443,-0.0529
259,1,Alabama,AL,4903185,2020,11,9,204857,3084,1437832,4178.0,62.9,29324,.27,29,.323,153,1424,16,7501,-0.0971,-0.0386,.171,-.0957,-0.177,0.0443,-0.0529
260,1,Alabama,AL,4903185,2020,11,10,206567,3120,1437719,4213.0,63.6,29322,-15.1,31,.388,132,1520,19,6481,-0.11900000000000001,-0.0529,.114,-.0971,-0.17600000000000002,0.0486,-0.0571
261,1,Alabama,AL,4903185,2020,11,11,208637,3201,1453872,4255.0,65.3,29652,.128,31.6,.568,153,1551,28,7514,-0.11599999999999999,-0.0529,.0957,-.101,-0.196,0.0543,-0.0635
262,1,Alabama,AL,4903185,2020,11,12,210637,3213,1455872,4296.0,65.5,29692,1,33.4,.545,137,1640,27,6696,-0.12,-0.0514,.107,-.1,-0.177,0.0486,-0.0571
263,1,Alabama,AL,4903185,2020,11,13,213617,3231,1474217,4357.0,65.9,30067,.162,37.6,.53,165,1843,26,8072,-0.12,-0.0486,.107,-.0986,-0.179,0.0486,-0.0571
264,1,Alabama,AL,4903185,2020,11,14,215843,3246,1487103,4402.0,66.2,30329,.173,38.9,.478,175,1909,23,8575,-0.11900000000000001,-0.0457,.111,-.0986,-0.18,0.0486,-0.0571
265,1,Alabama,AL,4903185,2020,11,15,217822,3248,1493737,4442.0,66.2,30465,.298,41.2,.478,175,2019,23,8605,-0.121,-0.0443,.0914,-.0986,-0.18100000000000002,0.0486,-0.0571
266,1,Alabama,AL,4903185,2020,11,16,219232,3249,1501190,4471.0,66.3,30617,.189,41.9,.481,185,2054,24,9051,-0.121,-0.0414,.08,-.0957,-0.183,0.0486,-0.0571
267,1,Alabama,AL,4903185,2020,11,17,220848,3301,1508520,4504.0,67.3,30766,.22,41.6,.527,206,2040,26,10114,-0.12300000000000001,-0.0386,.08,-.0971,-0.18100000000000002,0.0486,-0.0571
268,1,Alabama,AL,4903185,2020,11,18,223486,3347,1517531,4558.0,68.3,30950,.293,43.3,.425,185,2121,21,9094,-0.121,-0.0314,.0729,-.0971,-0.183,0.0486,-0.0571
269,1,Alabama,AL,4903185,2020,11,19,225910,3419,1533166,4607.0,69.7,31269,.155,44.5,.6,225,2182,29,11042,-0.12,-0.0286,.0686,-.0929,-0.183,0.0486,-0.0571
270,1,Alabama,AL,4903185,2020,11,20,228373,3451,1545177,4658.0,70.4,31514,.205,43,.641,207,2108,31,10137,-0.12,-0.0257,.0629,-.0871,-0.183,0.0486,-0.0571
271,1,Alabama,AL,4903185,2020,11,21,230708,3457,1555799,4705.0,70.5,31730,.22,43.3,.615,200,2124,30,9814,-0.12300000000000001,-0.0214,.0557,-.0729,-0.18100000000000002,0.0486,-0.0571
272,1,Alabama,AL,4903185,2020,11,22,232506,3457,1563307,4742.0,70.5,31884,.239,42.8,.609,203,2098,30,9939,-0.12,-0.0157,.0643,-.0614,-0.177,0.0486,-0.0571
273,1,Alabama,AL,4903185,2020,11,23,234080,3459,1571821,4774.0,70.5,32057,.185,43.3,.612,206,2121,30,10090,-0.111,-0.0071400000000000005,.0686,-.0586,-0.18600000000000003,0.0514,-0.0605
274,1,Alabama,AL,4903185,2020,11,24,236865,3472,1583882,4831.0,70.8,32303,.231,46.7,.498,220,2288,24,10766,-0.0971,0.0114,.08,-.0471,-0.19699999999999998,0.0514,-0.0605
275,1,Alabama,AL,4903185,2020,11,25,239318,3532,1593279,4881.0,72.0,32495,.261,46.1,.539,221,2262,26,10821,-0.0757,0.0557,.0743,-.03,-0.217,0.0529,-0.0621
276,1,Alabama,AL,4903185,2020,11,26,241957,3572,1603144,4935.0,72.9,32696,.268,46.8,.446,204,2292,22,9997,-0.187,-0.0371,.0843,-.0914,-0.281,0.0729,-0.08199999999999999
277,1,Alabama,AL,4903185,2020,11,27,242874,3572,1608114,4953.0,72.9,32797,.185,42.2,.353,183,2072,17,8991,-0.11,-0.00571,.0871,-.08,-0.251,0.0671,-0.0757
